ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL
33,Paris,French Open,31/05/2017,Grand Slam,Outdoor,Clay,2nd Round,5,Pouille L.,Bellucci T.,17,61,2320,827,7,6,6,1,6,2,,,,,3,0,Completed,1.3,3.5,1.27,3.45,1.33,3.4,1.33,3.64,1.35,3.64
33,Paris,French Open,31/05/2017,Grand Slam,Outdoor,Clay,2nd Round,5,Bautista Agut R.,Kukushkin M.,18,85,2155,630,6,3,3,6,6,3,7,6,,,3,1,Completed,1.12,6,1.12,5.4,1.14,5.5,1.14,6.7,1.16,6.7
33,Paris,French Open,31/05/2017,Grand Slam,Outdoor,Clay,2nd Round,5,Vesely J.,Bedene A.,57,52,840,898,6,3,6,3,4,6,6,3,,,3,1,Completed,2.2,1.66,2.1,1.65,2.2,1.67,2.37,1.66,2.37,1.8
33,Paris,French Open,01/06/2017,Grand Slam,Outdoor,Clay,2nd Round,5,Cilic M.,Kravchuk K.,8,129,3765,446,6,3,6,2,6,2,,,,,3,0,Completed,1.02,19,1.02,10,1.03,11,1.04,16.99,1.04,21
33,Paris,French Open,01/06/2017,Grand Slam,Outdoor,Clay,2nd Round,5,Lopez F.,Ferrer D.,36,33,1115,1185,7,5,3,6,7,5,4,6,6,4,3,2,Completed,2.5,1.53,2.35,1.53,2.63,1.5,2.52,1.6,2.63,1.62
33,Paris,French Open,01/06/2017,Grand Slam,Outdoor,Clay,2nd Round,5,Isner J.,Lorenzi P.,22,34,2020,1153,6,3,7,6,7,6,,,,,3,0,Completed,1.4,3,1.35,2.95,1.36,3.25,1.39,3.27,1.4,3.27
33,Paris,French Open,01/06/2017,Grand Slam,Outdoor,Clay,2nd Round,5,Khachanov K.,Berdych T.,53,14,896,2885,7,5,6,4,6,4,,,,,3,0,Completed,4,1.25,3.75,1.23,4,1.25,4.31,1.26,4.31,1.28
33,Paris,French Open,01/06/2017,Grand Slam,Outdoor,Clay,2nd Round,5,Nishikori K.,Chardy J.,9,74,3650,705,6,3,6,0,7,6,,,,,3,0,Completed,1.28,3.75,1.24,3.65,1.29,3.75,1.28,4.12,1.29,4.33
33,Paris,French Open,01/06/2017,Grand Slam,Outdoor,Clay,2nd Round,5,Del Potro J. M.,Almagro N.,30,69,1325,755,6,3,3,6,1,1,,,,,1,1,Retired,1.2,4.5,1.17,4.4,1.17,5,1.2,5.23,1.21,5.25
33,Paris,French Open,01/06/2017,Grand Slam,Outdoor,Clay,2nd Round,5,Wawrinka S.,Dolgopolov O.,3,89,5695,611,6,4,7,6,7,5,,,,,3,0,Completed,1.14,5.5,1.14,5,1.2,4.5,1.18,5.66,1.2,5.66
33,Paris,French Open,01/06/2017,Grand Slam,Outdoor,Clay,2nd Round,5,Chung H.,Istomin D.,67,80,781,669,6,1,7,5,6,1,,,,,3,0,Completed,1.3,3.5,1.27,3.45,1.36,3.25,1.3,3.88,1.36,4
33,Paris,French Open,01/06/2017,Grand Slam,Outdoor,Clay,2nd Round,5,Murray A.,Klizan M.,1,50,10370,925,6,7,6,2,6,2,7,6,,,3,1,Completed,1.07,9,1.06,7.25,1.08,7.5,1.08,10.16,1.09,10.16
33,Paris,French Open,01/06/2017,Grand Slam,Outdoor,Clay,2nd Round,5,Fognini F.,Seppi A.,29,83,1350,651,6,4,7,5,6,3,,,,,3,0,Completed,1.4,3,1.37,2.85,1.4,3,1.41,3.16,1.43,3.16
33,Paris,French Open,01/06/2017,Grand Slam,Outdoor,Clay,2nd Round,5,Anderson K.,Kyrgios N.,56,19,845,2155,5,7,6,4,6,1,6,2,,,3,1,Completed,3.25,1.36,3.1,1.32,3.25,1.36,3.33,1.38,3.35,1.38
33,Paris,French Open,01/06/2017,Grand Slam,Outdoor,Clay,2nd Round,5,Edmund K.,Olivo R.,49,91,933,593,7,5,6,3,6,1,,,,,3,0,Completed,1.28,3.75,1.27,3.45,1.3,3.5,1.32,3.78,1.32,4
33,Paris,French Open,01/06/2017,Grand Slam,Outdoor,Clay,2nd Round,5,Monfils G.,Monteiro T.,16,95,2365,570,6,1,6,4,6,1,,,,,3,0,Completed,1.1,7,1.09,6.25,1.11,6.5,1.11,8.17,1.11,8.17
33,Paris,French Open,01/06/2017,Grand Slam,Outdoor,Clay,2nd Round,5,Cuevas P.,Kicker N.,23,87,1865,624,6,4,6,4,6,4,,,,,3,0,Completed,1.07,9,1.07,7,1.08,7.5,1.1,8.67,1.11,10.25
33,Paris,French Open,01/06/2017,Grand Slam,Outdoor,Clay,2nd Round,5,Verdasco F.,Herbert P.H.,37,82,1085,662,6,3,3,6,4,6,6,3,6,3,3,2,Completed,1.3,3.5,1.28,3.35,1.3,3.5,1.3,3.9,1.32,3.9
33,Paris,French Open,01/06/2017,Grand Slam,Outdoor,Clay,2nd Round,5,Gasquet R.,Estrella Burgos V.,25,90,1605,595,6,1,6,0,6,4,,,,,3,0,Completed,1.1,7,1.08,6.5,1.11,6.5,1.11,8.04,1.11,8.5
33,Paris,French Open,02/06/2017,Grand Slam,Outdoor,Clay,3rd Round,5,Zeballos H.,Goffin D.,65,12,793,3055,4,5,,,,,,,,,0,0,Retired,7,1.1,5.9,1.1,6,1.13,8.16,1.11,8.16,1.13
33,Paris,French Open,02/06/2017,Grand Slam,Outdoor,Clay,3rd Round,5,Carreno Busta P.,Dimitrov G.,21,13,2045,2900,7,5,6,3,6,4,,,,,3,0,Completed,2.3,1.61,2.2,1.6,2.25,1.62,2.36,1.68,2.4,1.71
33,Paris,French Open,02/06/2017,Grand Slam,Outdoor,Clay,3rd Round,5,Bautista Agut R.,Vesely J.,18,57,2155,840,6,3,6,4,6,3,,,,,3,0,Completed,1.4,3,1.35,2.95,1.36,3.25,1.41,3.2,1.43,3.25
33,Paris,French Open,02/06/2017,Grand Slam,Outdoor,Clay,3rd Round,5,Raonic M.,Garcia-Lopez G.,6,153,4450,372,6,1,1,0,,,,,,,1,0,Retired,1.08,8,1.07,7,1.1,7,1.1,9.05,1.12,9.5
33,Paris,French Open,02/06/2017,Grand Slam,Outdoor,Clay,3rd Round,5,Nadal R.,Basilashvili N.,4,63,5375,811,6,0,6,1,6,0,,,,,3,0,Completed,1.01,26,1.01,11.5,1.01,21,1.02,27.78,1.02,33.5
33,Paris,French Open,02/06/2017,Grand Slam,Outdoor,Clay,3rd Round,5,Thiem D.,Johnson S.,7,26,4145,1565,6,1,7,6,6,3,,,,,3,0,Completed,1.1,7,1.09,6.25,1.11,6.5,1.1,8.73,1.12,8.73
33,Paris,French Open,02/06/2017,Grand Slam,Outdoor,Clay,3rd Round,5,Djokovic N.,Schwartzman D.,2,41,7445,1005,5,7,6,3,3,6,6,1,6,1,3,2,Completed,1.05,11,1.04,8.5,1.06,9,1.07,11.6,1.07,11.88
33,Paris,French Open,02/06/2017,Grand Slam,Outdoor,Clay,3rd Round,5,Ramos-Vinolas A.,Pouille L.,20,17,2065,2320,6,2,3,6,5,7,6,2,6,1,3,2,Completed,2,1.8,1.95,1.75,2,1.8,2.07,1.86,2.09,2.1
33,Paris,French Open,03/06/2017,Grand Slam,Outdoor,Clay,3rd Round,5,Cilic M.,Lopez F.,8,36,3765,1115,6,1,6,3,6,3,,,,,3,0,Completed,1.16,5,1.17,4.4,1.22,4.33,1.2,5.45,1.21,5.45
33,Paris,French Open,03/06/2017,Grand Slam,Outdoor,Clay,3rd Round,5,Anderson K.,Edmund K.,56,49,845,933,6,7,7,6,5,7,6,1,6,4,3,2,Completed,1.57,2.37,1.6,2.2,1.62,2.25,1.72,2.27,1.72,2.42
33,Paris,French Open,03/06/2017,Grand Slam,Outdoor,Clay,3rd Round,5,Murray A.,Del Potro J. M.,1,30,10370,1325,7,6,7,5,6,0,,,,,3,0,Completed,1.33,3.4,1.32,3.1,1.36,3.25,1.36,3.5,1.36,3.5
33,Paris,French Open,03/06/2017,Grand Slam,Outdoor,Clay,3rd Round,5,Verdasco F.,Cuevas P.,37,23,1085,1865,6,2,6,1,6,3,,,,,3,0,Completed,2.62,1.5,2.65,1.42,2.75,1.44,2.57,1.58,2.9,1.58
33,Paris,French Open,03/06/2017,Grand Slam,Outdoor,Clay,3rd Round,5,Wawrinka S.,Fognini F.,3,29,5695,1350,7,6,6,0,6,2,,,,,3,0,Completed,1.25,4,1.25,3.6,1.29,3.75,1.28,4.15,1.3,4.33
33,Paris,French Open,04/06/2017,Grand Slam,Outdoor,Clay,3rd Round,5,Nishikori K.,Chung H.,9,67,3650,781,7,5,6,4,6,7,0,6,6,4,3,2,Completed,1.3,3.5,1.28,3.35,1.36,3.25,1.33,3.71,1.36,3.71
33,Paris,French Open,04/06/2017,Grand Slam,Outdoor,Clay,3rd Round,5,Khachanov K.,Isner J.,53,22,896,2020,7,6,6,3,6,7,7,6,,,3,1,Completed,2.2,1.66,2.15,1.62,2.1,1.73,2.14,1.81,2.25,1.81
33,Paris,French Open,04/06/2017,Grand Slam,Outdoor,Clay,3rd Round,5,Monfils G.,Gasquet R.,16,25,2365,1605,7,6,5,7,4,3,,,,,1,1,Retired,1.61,2.3,1.62,2.15,1.67,2.2,1.71,2.3,1.75,2.3
33,Paris,French Open,04/06/2017,Grand Slam,Outdoor,Clay,4th Round,5,Carreno Busta P.,Raonic M.,21,6,2045,4450,4,6,7,6,6,7,6,4,8,6,3,2,Completed,2.5,1.53,2.4,1.5,2.5,1.53,2.74,1.53,2.74,1.63
33,Paris,French Open,04/06/2017,Grand Slam,Outdoor,Clay,4th Round,5,Nadal R.,Bautista Agut R.,4,18,5375,2155,6,1,6,2,6,2,,,,,3,0,Completed,1.02,19,1.01,11.5,1.02,15,1.03,21.1,1.04,21.1
33,Paris,French Open,04/06/2017,Grand Slam,Outdoor,Clay,4th Round,5,Thiem D.,Zeballos H.,7,65,4145,793,6,1,6,3,6,1,,,,,3,0,Completed,1.04,13,1.03,9,1.05,10,1.05,14.88,1.1,15.08
33,Paris,French Open,04/06/2017,Grand Slam,Outdoor,Clay,4th Round,5,Djokovic N.,Ramos-Vinolas A.,2,20,7445,2065,7,6,6,1,6,3,,,,,3,0,Completed,1.1,7,1.09,6.25,1.11,6,1.13,7.47,1.15,8.75
33,Paris,French Open,05/06/2017,Grand Slam,Outdoor,Clay,4th Round,5,Murray A.,Khachanov K.,1,53,10370,896,6,3,6,4,6,4,,,,,3,0,Completed,1.12,6,1.11,5.6,1.14,5.5,1.14,6.92,1.2,7.01
33,Paris,French Open,05/06/2017,Grand Slam,Outdoor,Clay,4th Round,5,Nishikori K.,Verdasco F.,9,37,3650,1085,0,6,6,4,6,4,6,0,,,3,1,Completed,1.61,2.25,1.6,2.2,1.62,2.25,1.69,2.33,1.71,2.41
33,Paris,French Open,05/06/2017,Grand Slam,Outdoor,Clay,4th Round,5,Wawrinka S.,Monfils G.,3,16,5695,2365,7,5,7,6,6,2,,,,,3,0,Completed,1.3,3.5,1.28,3.35,1.33,3.4,1.4,3.28,1.4,3.7
33,Paris,French Open,05/06/2017,Grand Slam,Outdoor,Clay,4th Round,5,Cilic M.,Anderson K.,8,56,3765,845,6,3,3,0,,,,,,,1,0,Retired,1.25,4,1.22,3.85,1.25,4,1.27,4.31,1.3,4.35
33,Paris,French Open,07/06/2017,Grand Slam,Outdoor,Clay,Quarterfinals,5,Thiem D.,Djokovic N.,7,2,4145,7445,7,6,6,3,6,0,,,,,3,0,Completed,2.75,1.44,2.75,1.4,3,1.4,3,1.46,3.05,1.46
33,Paris,French Open,07/06/2017,Grand Slam,Outdoor,Clay,Quarterfinals,5,Nadal R.,Carreno Busta P.,4,21,5375,2045,6,2,2,0,,,,,,,1,0,Retired,1.02,19,1.01,11.5,1.02,15,1.03,21.1,1.04,26
33,Paris,French Open,07/06/2017,Grand Slam,Outdoor,Clay,Quarterfinals,5,Murray A.,Nishikori K.,1,9,10370,3650,2,6,6,1,7,6,6,1,,,3,1,Completed,1.25,4,1.23,3.75,1.25,4,1.25,4.55,1.3,4.55
33,Paris,French Open,07/06/2017,Grand Slam,Outdoor,Clay,Quarterfinals,5,Wawrinka S.,Cilic M.,3,8,5695,3765,6,3,6,3,6,1,,,,,3,0,Completed,1.4,3,1.37,2.85,1.4,3,1.43,3.14,1.47,3.15
33,Paris,French Open,09/06/2017,Grand Slam,Outdoor,Clay,Semifinals,5,Wawrinka S.,Murray A.,3,1,5695,10370,6,7,6,3,5,7,7,6,6,1,3,2,Completed,1.66,2.2,1.65,2.1,1.73,2.1,1.75,2.25,1.75,2.3
33,Paris,French Open,09/06/2017,Grand Slam,Outdoor,Clay,Semifinals,5,Nadal R.,Thiem D.,4,7,5375,4145,6,3,6,4,6,0,,,,,3,0,Completed,1.2,4.5,1.2,4.1,1.2,4.5,1.25,4.61,1.3,4.87
33,Paris,French Open,11/06/2017,Grand Slam,Outdoor,Clay,The Final,5,Nadal R.,Wawrinka S.,4,3,5375,5695,6,2,6,3,6,1,,,,,3,0,Completed,1.2,5,1.17,4.4,1.2,4.5,1.21,5.3,1.25,5.3
34,'s-Hertogenbosch,Ricoh Open,12/06/2017,ATP250,Outdoor,Grass,1st Round,3,Bedene A.,Istomin D.,59,74,853,704,3,6,6,2,6,1,,,,,2,1,Completed,2,1.72,2.1,1.65,2.25,1.61,2.2,1.74,2.28,1.82
34,'s-Hertogenbosch,Ricoh Open,12/06/2017,ATP250,Outdoor,Grass,1st Round,3,Seppi A.,Ito T.,76,174,686,299,6,3,3,6,6,3,,,,,2,1,Completed,1.4,2.75,1.42,2.65,1.44,2.75,1.47,2.85,1.5,2.95
34,'s-Hertogenbosch,Ricoh Open,12/06/2017,ATP250,Outdoor,Grass,1st Round,3,Mahut N.,Novikov D.,82,172,650,301,6,3,6,4,,,,,,,2,0,Completed,1.2,4.33,1.19,4.2,1.2,4.5,1.21,5,1.25,5.2
34,'s-Hertogenbosch,Ricoh Open,12/06/2017,ATP250,Outdoor,Grass,1st Round,3,Pospisil V.,Griekspoor T.,83,282,634,174,7,5,6,1,,,,,,,2,0,Completed,1.11,6.5,1.1,5.9,1.11,6.5,1.12,7.14,1.12,8
34,'s-Hertogenbosch,Ricoh Open,13/06/2017,ATP250,Outdoor,Grass,1st Round,3,Dolgopolov O.,Darcis S.,81,56,656,866,6,2,7,6,,,,,,,2,0,Completed,1.53,2.37,1.55,2.3,1.57,2.37,1.68,2.3,1.69,2.37
34,'s-Hertogenbosch,Ricoh Open,13/06/2017,ATP250,Outdoor,Grass,1st Round,3,Escobedo E.,Jung J.,77,163,683,344,6,4,6,2,,,,,,,2,0,Completed,1.4,2.75,,,,,,,1.4,2.75
34,'s-Hertogenbosch,Ricoh Open,13/06/2017,ATP250,Outdoor,Grass,1st Round,3,Mannarino A.,Thompson J.,62,88,811,593,6,4,6,1,,,,,,,2,0,Completed,1.57,2.25,1.6,2.2,1.67,2.2,1.68,2.3,1.7,2.31
34,'s-Hertogenbosch,Ricoh Open,13/06/2017,ATP250,Outdoor,Grass,1st Round,3,Kokkinakis T.,Youzhny M.,993,86,10,595,6,4,7,5,,,,,,,2,0,Completed,2.37,1.53,2.3,1.55,2.37,1.57,2.37,1.65,2.44,1.65
34,'s-Hertogenbosch,Ricoh Open,13/06/2017,ATP250,Outdoor,Grass,1st Round,3,Medvedev D.,Haase R.,65,43,760,983,7,6,3,6,6,3,,,,,2,1,Completed,2.1,1.66,2,1.72,2.1,1.73,1.99,1.9,2.19,1.9
34,'s-Hertogenbosch,Ricoh Open,13/06/2017,ATP250,Outdoor,Grass,1st Round,3,Benneteau J.,Donskoy E.,94,95,554,554,3,6,6,4,7,6,,,,,2,1,Completed,1.53,2.37,1.47,2.5,1.53,2.5,1.53,2.67,1.57,2.74
34,'s-Hertogenbosch,Ricoh Open,13/06/2017,ATP250,Outdoor,Grass,1st Round,3,Kozlov S.,Brown D.,150,90,367,585,6,3,3,6,6,3,,,,,2,1,Completed,2.75,1.4,2.95,1.35,3,1.4,3.27,1.38,3.3,1.44
34,'s-Hertogenbosch,Ricoh Open,13/06/2017,ATP250,Outdoor,Grass,1st Round,3,Tipsarevic J.,Sugita Y.,61,64,830,780,7,6,3,6,6,0,,,,,2,1,Completed,2,1.72,2,1.72,2,1.8,2.24,1.71,2.24,1.81
34,'s-Hertogenbosch,Ricoh Open,14/06/2017,ATP250,Outdoor,Grass,2nd Round,3,Bedene A.,Escobedo E.,59,77,853,683,6,3,6,4,,,,,,,2,0,Completed,1.4,2.75,1.4,2.75,1.44,2.75,1.44,3.03,1.45,3.03
34,'s-Hertogenbosch,Ricoh Open,14/06/2017,ATP250,Outdoor,Grass,2nd Round,3,Muller G.,Seppi A.,28,76,1425,686,7,6,6,4,,,,,,,2,0,Completed,1.4,2.75,1.4,2.75,1.44,2.75,1.46,2.95,1.51,2.95
34,'s-Hertogenbosch,Ricoh Open,14/06/2017,ATP250,Outdoor,Grass,2nd Round,3,Zverev A.,Mannarino A.,10,62,3070,811,6,2,6,3,,,,,,,2,0,Completed,1.28,3.5,1.27,3.45,1.28,3.75,1.3,3.91,1.31,4.03
34,'s-Hertogenbosch,Ricoh Open,14/06/2017,ATP250,Outdoor,Grass,2nd Round,3,Benneteau J.,Mahut N.,94,82,554,650,3,6,6,2,6,2,,,,,2,1,Completed,4.5,1.2,4.4,1.17,4.33,1.22,5.13,1.21,5.55,1.25
34,'s-Hertogenbosch,Ricoh Open,15/06/2017,ATP250,Outdoor,Grass,2nd Round,3,Karlovic I.,Kozlov S.,24,150,1730,367,6,4,6,1,,,,,,,2,0,Completed,1.22,4,1.22,3.85,1.25,4,1.26,4.3,1.28,4.3
34,'s-Hertogenbosch,Ricoh Open,15/06/2017,ATP250,Outdoor,Grass,2nd Round,3,Cilic M.,Tipsarevic J.,7,61,4115,830,6,7,6,2,6,4,,,,,2,1,Completed,1.16,5,1.15,4.75,1.17,5,1.18,5.55,1.2,5.55
34,'s-Hertogenbosch,Ricoh Open,15/06/2017,ATP250,Outdoor,Grass,2nd Round,3,Medvedev D.,Kokkinakis T.,65,993,760,10,6,3,7,6,,,,,,,2,0,Completed,1.66,2.1,1.6,2.2,1.67,2.2,1.62,2.45,1.73,2.45
34,'s-Hertogenbosch,Ricoh Open,15/06/2017,ATP250,Outdoor,Grass,2nd Round,3,Pospisil V.,Dolgopolov O.,83,81,634,656,7,6,4,2,,,,,,,1,0,Retired,1.72,2,1.75,1.95,1.8,2,1.81,2.11,2.2,2.11
34,'s-Hertogenbosch,Ricoh Open,16/06/2017,ATP250,Outdoor,Grass,Quarterfinals,3,Muller G.,Bedene A.,28,59,1425,853,6,3,3,6,6,4,,,,,2,1,Completed,1.4,3,1.38,2.8,1.4,3,1.43,3.13,1.44,3.2
34,'s-Hertogenbosch,Ricoh Open,16/06/2017,ATP250,Outdoor,Grass,Quarterfinals,3,Karlovic I.,Medvedev D.,24,65,1730,760,6,4,6,4,,,,,,,2,0,Completed,1.4,3,1.4,2.75,1.4,3,1.48,2.92,1.48,3
34,'s-Hertogenbosch,Ricoh Open,16/06/2017,ATP250,Outdoor,Grass,Quarterfinals,3,Zverev A.,Benneteau J.,10,94,3070,554,6,0,6,4,,,,,,,2,0,Completed,1.14,5.5,1.12,5.4,1.14,5.5,1.12,8.01,1.17,8.01
34,'s-Hertogenbosch,Ricoh Open,16/06/2017,ATP250,Outdoor,Grass,Quarterfinals,3,Cilic M.,Pospisil V.,7,83,4115,634,6,3,7,5,,,,,,,2,0,Completed,1.22,4.33,1.21,3.95,1.25,4,1.24,4.72,1.28,4.72
34,'s-Hertogenbosch,Ricoh Open,17/06/2017,ATP250,Outdoor,Grass,Semifinals,3,Muller G.,Zverev A.,28,10,1425,3070,7,6,6,2,,,,,,,2,0,Completed,3.75,1.28,3.45,1.27,3.75,1.28,3.5,1.36,4,1.36
34,'s-Hertogenbosch,Ricoh Open,17/06/2017,ATP250,Outdoor,Grass,Semifinals,3,Karlovic I.,Cilic M.,24,7,1730,4115,7,6,5,7,7,6,,,,,2,1,Completed,2.62,1.5,2.65,1.42,2.62,1.5,2.92,1.48,2.92,1.56
34,'s-Hertogenbosch,Ricoh Open,18/06/2017,ATP250,Outdoor,Grass,The Final,3,Muller G.,Karlovic I.,28,24,1425,1730,7,6,7,6,,,,,,,2,0,Completed,1.72,2.1,1.72,2,1.8,2,1.8,2.15,1.85,2.17
35,Stuttgart,Mercedes Cup,12/06/2017,ATP250,Outdoor,Grass,1st Round,3,Johnson S.,Marterer M.,25,123,1645,449,3,6,7,6,6,4,,,,,2,1,Completed,1.16,5,1.15,4.75,1.17,5,1.19,5.22,1.19,6.02
35,Stuttgart,Mercedes Cup,12/06/2017,ATP250,Outdoor,Grass,1st Round,3,Struff J.L.,Lacko L.,53,109,883,499,6,4,7,6,,,,,,,2,0,Completed,1.72,2,1.72,2,1.8,2,1.78,2.14,1.8,2.14
35,Stuttgart,Mercedes Cup,12/06/2017,ATP250,Outdoor,Grass,1st Round,3,Hanfmann Y.,Fucsovics M.,187,145,285,391,6,3,7,5,,,,,,,2,0,Completed,2,1.72,1.95,1.75,2,1.8,2.05,1.85,2.2,1.85
35,Stuttgart,Mercedes Cup,12/06/2017,ATP250,Outdoor,Grass,1st Round,3,Zverev M.,Jaziri M.,31,73,1301,706,6,3,6,1,,,,,,,2,0,Completed,1.28,3.5,1.27,3.45,1.3,3.5,1.31,3.74,1.31,3.95
35,Stuttgart,Mercedes Cup,13/06/2017,ATP250,Outdoor,Grass,1st Round,3,Gojowczyk P.,Basilashvili N.,146,55,388,866,2,6,6,3,6,1,,,,,2,1,Completed,1.61,2.2,1.62,2.15,1.73,2.1,1.68,2.3,1.73,2.31
35,Stuttgart,Mercedes Cup,13/06/2017,ATP250,Outdoor,Grass,1st Round,3,Paire B.,Troicki V.,49,40,915,1000,6,4,6,4,,,,,,,2,0,Completed,2.5,1.5,2.4,1.5,2.5,1.53,2.62,1.54,2.62,1.57
35,Stuttgart,Mercedes Cup,13/06/2017,ATP250,Outdoor,Grass,1st Round,3,Janowicz J.,Kuznetsov An.,155,79,355,670,6,4,3,6,6,3,,,,,2,1,Completed,2.1,1.66,2,1.72,2.2,1.67,2.02,1.87,2.2,1.87
35,Stuttgart,Mercedes Cup,13/06/2017,ATP250,Outdoor,Grass,1st Round,3,Lopez F.,Simon G.,33,34,1115,1095,6,3,6,3,,,,,,,2,0,Completed,1.5,2.5,1.47,2.5,1.5,2.62,1.48,2.82,1.53,2.82
35,Stuttgart,Mercedes Cup,13/06/2017,ATP250,Outdoor,Grass,1st Round,3,Kohlschreiber P.,Baghdatis M.,52,63,885,790,6,1,,,,,,,,,1,0,Retired,1.33,3.25,1.28,3.35,1.33,3.4,1.32,3.7,1.35,3.75
35,Stuttgart,Mercedes Cup,13/06/2017,ATP250,Outdoor,Grass,1st Round,3,Haas T.,Herbert P.H.,302,75,160,697,6,3,4,6,7,5,,,,,2,1,Completed,1.83,1.83,1.85,1.85,1.91,1.91,1.93,1.96,1.93,2.05
35,Stuttgart,Mercedes Cup,13/06/2017,ATP250,Outdoor,Grass,1st Round,3,Tomic B.,Robert S.,48,139,945,400,6,1,5,7,6,2,,,,,2,1,Completed,1.14,5.5,1.13,5.2,1.14,5.5,1.17,5.65,1.17,5.65
35,Stuttgart,Mercedes Cup,13/06/2017,ATP250,Outdoor,Grass,1st Round,3,Chardy J.,Mayer F.,80,51,660,910,7,6,4,6,7,6,,,,,2,1,Completed,2.1,1.66,2.1,1.65,2.1,1.73,2.09,1.81,2.32,1.81
35,Stuttgart,Mercedes Cup,14/06/2017,ATP250,Outdoor,Grass,2nd Round,3,Zverev M.,Hanfmann Y.,31,187,1301,285,7,6,6,2,,,,,,,2,0,Completed,1.25,3.75,1.2,4.1,1.22,4.33,1.23,4.77,1.25,4.8
35,Stuttgart,Mercedes Cup,14/06/2017,ATP250,Outdoor,Grass,2nd Round,3,Kohlschreiber P.,Johnson S.,52,25,885,1645,7,6,5,7,7,6,,,,,2,1,Completed,1.53,2.37,1.53,2.35,1.57,2.37,1.62,2.45,1.64,2.5
35,Stuttgart,Mercedes Cup,14/06/2017,ATP250,Outdoor,Grass,2nd Round,3,Haas T.,Federer R.,302,5,160,4945,2,6,7,6,6,4,,,,,2,1,Completed,8,1.08,7.75,1.05,9,1.06,11.88,1.06,11.88,1.08
35,Stuttgart,Mercedes Cup,14/06/2017,ATP250,Outdoor,Grass,2nd Round,3,Pouille L.,Struff J.L.,16,53,2365,883,4,6,7,6,7,6,,,,,2,1,Completed,1.53,2.37,1.53,2.35,1.57,2.37,1.6,2.52,1.62,2.55
35,Stuttgart,Mercedes Cup,15/06/2017,ATP250,Outdoor,Grass,2nd Round,3,Lopez F.,Chardy J.,33,80,1115,660,6,3,3,6,6,2,,,,,2,1,Completed,1.44,2.62,1.42,2.65,1.44,2.75,1.47,2.9,1.5,2.98
35,Stuttgart,Mercedes Cup,15/06/2017,ATP250,Outdoor,Grass,2nd Round,3,Berdych T.,Tomic B.,14,48,2570,945,7,6,6,2,,,,,,,2,0,Completed,1.36,3,1.35,2.95,1.4,3,1.4,3.22,1.41,3.35
35,Stuttgart,Mercedes Cup,15/06/2017,ATP250,Outdoor,Grass,2nd Round,3,Janowicz J.,Dimitrov G.,155,12,355,2980,7,6,6,3,,,,,,,2,0,Completed,3.5,1.28,3.35,1.28,3.5,1.3,3.74,1.32,3.75,1.35
35,Stuttgart,Mercedes Cup,15/06/2017,ATP250,Outdoor,Grass,2nd Round,3,Paire B.,Gojowczyk P.,49,146,915,388,6,2,6,4,,,,,,,2,0,Completed,1.66,2.1,1.65,2.1,1.73,2.1,1.69,2.3,1.78,2.3
35,Stuttgart,Mercedes Cup,16/06/2017,ATP250,Outdoor,Grass,Quarterfinals,3,Lopez F.,Berdych T.,33,14,1115,2570,6,7,6,3,6,4,,,,,2,1,Completed,3,1.4,2.95,1.35,3.25,1.36,3.1,1.43,3.35,1.43
35,Stuttgart,Mercedes Cup,16/06/2017,ATP250,Outdoor,Grass,Quarterfinals,3,Pouille L.,Kohlschreiber P.,16,52,2365,885,6,4,2,6,6,3,,,,,2,1,Completed,2.75,1.44,2.5,1.47,2.37,1.57,2.7,1.54,2.75,1.57
35,Stuttgart,Mercedes Cup,16/06/2017,ATP250,Outdoor,Grass,Quarterfinals,3,Zverev M.,Haas T.,31,302,1301,160,6,4,6,4,,,,,,,2,0,Completed,1.57,2.37,1.55,2.3,1.61,2.25,1.6,2.55,1.69,2.55
35,Stuttgart,Mercedes Cup,16/06/2017,ATP250,Outdoor,Grass,Quarterfinals,3,Paire B.,Janowicz J.,49,155,915,355,6,1,7,6,,,,,,,2,0,Completed,2.2,1.66,2.2,1.6,2.1,1.73,2.42,1.65,2.49,1.75
35,Stuttgart,Mercedes Cup,17/06/2017,ATP250,Outdoor,Grass,Semifinals,3,Lopez F.,Zverev M.,33,31,1115,1301,6,7,7,6,7,5,,,,,2,1,Completed,1.66,2.2,1.65,2.1,1.73,2.1,1.63,2.47,1.77,2.47
35,Stuttgart,Mercedes Cup,17/06/2017,ATP250,Outdoor,Grass,Semifinals,3,Pouille L.,Paire B.,16,49,2365,915,7,6,7,5,,,,,,,2,0,Completed,1.61,2.3,1.57,2.25,1.61,2.25,1.64,2.44,1.67,2.45
35,Stuttgart,Mercedes Cup,18/06/2017,ATP250,Outdoor,Grass,The Final,3,Pouille L.,Lopez F.,16,33,2365,1115,4,6,7,6,6,4,,,,,2,1,Completed,2.1,1.72,2,1.72,2,1.8,2.17,1.79,2.17,1.82
